date,min_temp_c,max_temp_c,mean_temp_c,mean_humidity,mean_wind_speed,mean_solar_irradiance,max_solar_irradiance,day_of_week,lmp_opr_hour_01,lmp_opr_hour_02,lmp_opr_hour_03,lmp_opr_hour_04,lmp_opr_hour_05,lmp_opr_hour_06,lmp_opr_hour_07,lmp_opr_hour_08,lmp_opr_hour_09,lmp_opr_hour_10,lmp_opr_hour_11,lmp_opr_hour_12,lmp_opr_hour_13,lmp_opr_hour_14,lmp_opr_hour_15,lmp_opr_hour_16,lmp_opr_hour_17,lmp_opr_hour_18,lmp_opr_hour_19,lmp_opr_hour_20,lmp_opr_hour_21,lmp_opr_hour_22,lmp_opr_hour_23,lmp_opr_hour_24,lmp_opr_hour_25
2025-11-12,14.2,20.2,16.575,87.958333,4.2,81.5,456.0,2,48.21468,45.84552,45.35971,44.85878,46.08,47.54427,55.87847,48.83741,44.99591,45.44909,44.73026,44.67237,43.7632,43.78378,44.66856,54.59482,58.94352,57.10572,55.22969,54.64102,50.41914,52.86349,47.83135,45.28247,
2025-11-13,13.9,22.8,17.9,79.75,5.183333,118.041667,496.0,3,47.38298,46.58336,42.67777,41.99364,42.64474,45.90161,49.22795,37.7418,28.40843,27.14326,26.54029,26.75337,27.27,27.12385,29.65066,48.14372,51.12781,52.84746,50.33551,49.85879,49.84603,49.80858,47.24763,45.97085,
2025-11-14,15.6,17.5,16.625,91.333333,9.816667,23.958333,110.0,4,42.79339,42.10781,41.86374,41.55244,41.99791,42.32875,50.55977,44.53252,46.81616,48.46718,47.10992,47.40793,44.74221,46.94,48.91747,54.477,54.9925,55.16293,54.56083,52.90634,52.52214,51.48558,46.06435,46.45096,
2025-11-15,13.4,16.8,15.158333,93.708333,8.854167,14.916667,64.0,5,44.85385,42.6926,41.63337,41.29709,41.06706,41.56676,42.67492,42.11224,43.76002,44.6204,43.1057,43.66109,43.93857,45.17825,47.95883,50.05227,50.64856,50.49395,49.37858,49.06696,49.29633,47.34,45.08,43.73797,
2025-11-16,12.1,16.7,13.95,89.5,7.129167,66.333333,514.0,6,43.88685,42.76956,38.34069,36.58897,37.89058,38.87632,40.84484,29.52205,28.03776,28.1348,27.8492,27.58445,24.554,25.88914,26.98479,36.69534,43.7138,47.09,46.94166,47.26229,46.31684,45.95433,43.83538,39.62788,
2025-11-17,12.0,16.7,14.55,87.958333,9.854167,53.916667,324.0,0,40.01975,39.74217,40.14817,40.53045,40.82235,43.26341,48.28862,40.99348,38.34,39.82597,39.91043,39.52004,39.89698,40.03483,42.47576,50.07768,51.16244,51.57882,50.69915,50.45709,50.39711,50.16692,46.3134,43.68543,
2025-11-18,9.2,15.1,12.004167,81.125,3.725,127.208333,538.0,1,44.96326,43.6329,42.95854,43.45504,46.26375,48.55941,52.90868,51.43659,46.7365,42.29946,41.69088,40.53788,39.34804,40.03076,41.18021,51.12795,55.46823,54.68088,54.11427,54.06218,53.38852,53.63685,52.08633,49.56789,
2025-11-19,8.8,15.9,12.275,80.333333,5.5625,137.041667,576.0,2,45.5939,45.8834,44.00174,44.35891,46.81359,49.58027,53.97953,50.19543,40.08008,35.51002,34.95556,34.81904,32.68543,32.8872,34.16423,48.48681,56.09557,56.75741,54.84135,56.0631,56.32633,56.0588,53.82232,50.22272,
2025-11-20,9.2,16.4,12.275,87.291667,10.2,83.666667,369.0,3,49.19098,48.85419,46.0716,46.02113,46.2632,49.16951,55.48402,44.18081,36.54705,35.90803,35.96199,36.84692,36.87817,36.64893,39.4717,51.06524,53.87978,53.50381,53.14335,53.41202,52.82264,52.64628,51.3794,48.57722,
2025-11-21,11.2,17.6,13.754167,83.0,9.7375,112.375,543.0,4,47.43152,47.30292,46.09735,45.76273,46.14616,51.52838,55.56016,54.07899,51.12916,47.70547,45.36267,45.11296,43.49788,44.0289,45.94908,50.46738,54.20633,55.22697,53.87851,53.94627,53.79009,53.50902,51.24104,48.25582,
2025-11-22,11.2,19.8,15.220833,71.541667,4.804167,115.0,546.0,5,46.97353,46.40766,45.582,45.98584,44.56116,47.03854,48.94972,46.85842,40.37782,37.4509,35.37812,33.18807,32.84619,32.35941,36.18823,44.45653,50.97662,51.2378,49.40706,50.50298,51.46664,52.44325,51.24684,50.16084,
2025-11-23,10.8,19.5,14.954167,81.791667,5.8875,146.291667,574.0,6,47.61544,47.34271,46.52334,44.7325,46.62244,45.67,46.547,27.51059,5.636,3.83242,1.54169,1.82012,1.21728,-0.50422,1.16524,25.38814,46.84194,46.79632,46.68888,47.1162,46.56463,47.48287,46.11844,46.15507,
2025-11-24,12.8,18.6,15.0875,88.0,4.983333,123.708333,509.0,0,43.40569,43.68974,43.07182,43.09523,43.12642,43.49637,52.00065,43.54146,24.42781,22.94663,22.15162,21.87725,21.71166,20.24332,23.03899,45.05845,51.56427,52.10288,51.16736,51.15651,50.97946,51.20357,50.11706,48.00969,
2025-11-25,9.4,21.1,14.679167,79.0,5.441667,148.916667,588.0,1,48.58848,48.62746,47.65145,47.82547,48.0409,55.09977,58.90791,46.44,29.69736,27.8609,27.38077,25.52334,24.0101,23.30775,28.99473,50.86583,59.39763,60.44384,58.99172,58.90671,59.14941,59.2452,56.99508,56.40451,
2025-11-26,10.8,23.1,16.104167,69.0,7.5875,150.583333,593.0,2,55.52875,53.37446,51.02131,51.13118,51.08906,56.7,61.16664,47.64598,30.41247,28.04222,29.0645,28.61615,29.0806,28.74222,30.22526,48.36926,55.77591,55.36292,55.22401,55.02173,55.72499,55.6777,54.5675,52.48912,
2025-11-27,11.6,22.5,15.866667,70.583333,5.6625,124.166667,551.0,3,56.79303,54.35618,51.14631,50.4407,50.12473,47.45483,51.08582,46.77039,40.82253,41.28212,40.74182,40.33495,40.03408,40.80427,41.77175,51.3052,53.77199,52.49743,51.01274,50.835,50.6451,51.54047,50.48291,48.40485,
2025-11-28,11.4,20.0,14.958333,77.791667,5.404167,145.208333,574.0,4,54.59271,53.74997,52.64653,48.75334,48.59688,48.74392,54.39155,39.09192,16.5674,16.02,15.78476,15.91256,15.37774,14.5055,15.37109,34.98894,48.31859,48.98886,48.35614,48.49996,48.67299,48.44328,47.70108,47.69791,
2025-11-29,11.1,18.8,13.895833,86.041667,4.4875,136.916667,565.0,5,46.98875,44.85877,45.9129,47.12525,47.16726,45.03555,47.66688,39.38898,25.43799,25.46752,25.04838,24.87418,23.75059,21.26,24.47921,48.10687,51.48066,51.70983,51.10553,51.22196,51.56892,52.06591,50.73641,50.62741,
2025-11-30,10.7,16.7,13.170833,92.0,5.208333,89.291667,403.0,6,49.01009,48.15009,45.32125,45.47977,45.73344,45.7097,47.14196,29.98015,11.6291,11.12687,11.0,11.30206,10.27369,9.84526,10.82872,29.72596,47.07538,47.96321,48.07395,48.1518,48.25526,48.31506,47.96522,47.86624,
2025-12-01,9.6,18.5,13.366667,85.083333,5.204167,137.125,563.0,0,56.53057,53.49635,53.83932,53.78162,54.53623,55.22021,63.83991,53.02475,31.00947,30.37381,30.10986,29.9592,28.25208,25.21756,30.05875,50.56064,57.33309,58.29495,57.27398,57.58408,57.39467,57.99079,56.73505,56.20543,
2025-12-02,7.6,17.4,12.566667,76.333333,5.4,133.625,532.0,1,56.08532,53.82969,52.32171,52.36564,52.54656,59.44926,63.33598,51.38949,34.63304,33.36371,33.0496,32.80904,32.42108,30.06962,33.94568,51.08773,57.15635,57.41435,57.30606,58.06533,57.38193,57.93062,56.51057,53.43019,
2025-12-03,10.3,18.2,13.679167,83.875,6.345833,134.5,545.0,2,51.63005,50.90896,50.34996,50.73668,51.31464,57.283,63.07811,59.11468,40.33356,38.87782,38.08058,37.89184,36.67227,33.59794,38.41071,53.65921,58.47389,57.25389,58.43114,58.10491,58.2659,58.27456,57.18416,56.5751,
2025-12-04,8.1,19.6,13.175,56.625,6.291667,142.125,566.0,3,53.50201,50.31596,49.3699,49.38799,51.02021,54.81089,59.10808,53.59765,35.74524,34.9649,34.42219,33.27527,32.05783,30.00691,33.96297,49.93604,56.59131,57.12908,56.77594,56.89982,57.81575,57.30412,56.21358,55.56155,
2025-12-05,6.8,18.8,12.441667,59.041667,4.85,139.25,555.0,4,51.43464,49.89545,49.49909,49.52935,50.07606,53.03986,58.86747,51.97498,34.61743,33.58623,33.44649,33.30374,31.87474,30.79559,33.59064,45.70766,53.2553,53.13163,52.79754,53.27865,52.66197,53.30051,52.2423,51.89486,
2025-12-06,8.6,19.0,13.329167,68.541667,5.179167,138.0,553.0,5,48.05634,47.95481,44.78094,43.87238,42.35853,44.76337,48.13715,42.62323,23.14461,22.15066,21.30187,21.57787,19.85566,15.8,20.61216,38.50578,49.5591,50.22657,50.37152,50.186,50.4364,50.37811,49.4048,49.00718,
2025-12-07,8.6,19.8,13.683333,70.083333,4.0,137.0,548.0,6,51.42107,50.20547,50.07683,49.03789,46.16088,48.33594,51.01325,40.84319,23.78114,23.78618,23.14472,20.0,18.3821,15.35751,22.14128,45.66729,52.28055,52.06277,51.83496,52.01074,52.32352,51.98078,51.44806,50.81358,
2025-12-08,9.4,22.6,14.883333,66.5,5.320833,138.625,555.0,0,48.71255,49.62509,48.44744,47.97494,49.34834,50.88626,58.45183,54.36228,35.8175,33.62409,33.20983,33.21087,33.79031,32.89409,34.35741,52.10353,56.8516,56.63026,56.36654,56.05189,56.13136,56.22497,55.21384,53.42163,
2025-12-09,10.9,24.9,16.416667,49.166667,6.233333,138.916667,556.0,1,47.32214,44.68679,44.02488,43.21011,44.23718,47.80724,52.12425,46.48319,34.72568,33.25,33.56371,33.65829,32.38073,32.60694,34.26555,49.36056,53.83875,51.40901,51.6987,51.364,51.45733,51.40193,49.56414,46.86325,
2025-12-10,11.0,24.0,15.991667,51.833333,5.833333,139.0,557.0,2,44.37296,42.03,40.007,39.36719,40.26525,44.55966,46.74766,39.64582,29.33992,29.05402,28.83333,28.79015,28.72406,28.46722,28.67246,41.0595,46.43741,47.45857,47.30805,47.41727,47.08261,45.99112,45.17542,43.16981,
2025-12-11,10.9,24.3,16.3625,57.333333,4.954167,137.333333,550.0,3,37.56712,36.56431,35.57582,35.43,36.73,39.78652,43.6649,38.71346,28.66065,28.5375,28.13466,27.57566,27.5977,28.72388,28.50954,41.23234,47.90726,47.85646,46.73293,46.60378,46.98109,46.72215,45.86136,44.88693,
2025-12-12,10.4,21.2,14.979167,80.083333,5.25,133.125,549.0,4,45.10611,43.04439,41.40038,40.91251,41.80774,46.01041,49.81644,43.33,33.02186,33.19077,33.13896,32.76806,32.42507,31.62044,30.54405,40.0,46.62985,46.55533,46.51217,46.32508,46.37647,46.02038,45.54793,45.15072,
2025-12-13,11.8,17.1,13.75,91.875,4.625,117.583333,510.0,5,40.81722,40.96295,37.37322,35.83387,37.57958,39.13942,41.42805,37.0,30.25843,28.26807,29.35626,29.87126,29.32192,28.94333,29.07147,40.17021,43.24144,43.32091,43.16914,42.86165,43.10328,43.27087,42.3547,42.29069,
2025-12-14,11.8,17.6,13.7875,90.666667,3.529167,118.583333,509.0,6,39.61234,38.40505,36.73084,36.84069,35.62262,35.54751,37.65169,35.87329,29.97097,29.26036,28.5361,28.59903,28.53776,27.51541,26.79927,33.19762,42.62311,42.97278,43.61832,43.7823,43.17967,42.76691,42.29996,42.19084,
2025-12-15,10.7,18.1,13.1375,91.666667,5.1,127.333333,531.0,0,36.49823,36.29,35.5546,35.3496,35.90627,39.46389,41.71907,40.50229,28.09772,27.801,28.11922,27.11919,27.82093,27.12345,27.53763,37.45443,44.70045,44.31001,43.65562,44.57481,44.77041,43.9925,42.65832,41.18196,
2025-12-16,10.1,18.5,13.325,88.0,4.933333,121.25,522.0,1,39.12279,38.4843,35.73082,35.65,36.38453,39.1821,43.32251,40.78226,29.34986,28.44273,27.65413,27.65049,26.96452,26.64698,26.5,35.99848,40.46353,40.78351,40.50703,40.5739,40.7584,40.14823,39.41601,37.50123,
2025-12-17,11.6,20.0,15.0375,83.166667,7.708333,110.541667,508.0,2,33.90662,33.04125,31.30737,31.18063,31.35719,34.6,39.06117,36.75304,27.59033,25.45917,25.64469,25.44904,23.87589,22.39496,23.79704,31.79239,33.17747,38.05739,37.83217,37.94244,38.16583,37.66119,36.67887,35.67027,
2025-12-18,10.6,21.0,14.395833,80.416667,6.3125,130.833333,530.0,3,34.91399,34.86972,34.23682,34.63302,36.08,38.15215,42.1599,40.8606,31.32014,30.63597,30.47381,30.07368,29.50496,28.95246,29.84768,36.50969,39.34274,39.75559,39.1046,39.18043,39.21327,39.02649,37.98623,35.51284,
2025-12-19,9.7,19.4,14.195833,88.291667,5.529167,130.541667,534.0,4,30.99676,30.08651,29.33814,29.30259,30.2378,32.56642,36.61808,35.17842,28.75447,28.97763,28.40758,28.64761,26.67601,25.28098,26.78787,32.87512,36.16087,36.30725,36.56221,36.0762,36.40117,36.45231,34.98959,32.65271,
2025-12-20,12.6,17.4,14.35,91.291667,6.166667,93.416667,436.0,5,26.89508,26.94484,25.96755,25.89442,26.31727,28.02636,31.7074,28.30421,24.87375,25.2281,24.56962,25.05164,24.15932,24.7633,23.85747,31.8983,36.52244,36.8637,36.33546,36.21187,36.2989,36.25927,35.15,34.92782,
2025-12-21,11.2,16.4,13.479167,94.833333,4.7875,112.833333,497.0,6,32.05094,31.84709,28.9609,28.206,29.15,31.68206,30.10909,26.48398,25.80167,25.81711,25.12,24.60676,24.49262,23.57524,25.44406,31.56923,34.43486,34.76936,34.60234,34.95915,34.51355,34.19693,33.92932,32.99234,
2025-12-22,11.0,16.6,13.766667,93.958333,3.8125,98.041667,424.0,0,31.77953,31.1,30.76099,30.59106,31.45412,34.20315,38.12492,37.99476,32.62341,31.28365,30.83315,30.94846,30.44597,30.09081,30.94635,39.75021,41.64271,41.75021,41.57828,40.82939,41.29114,40.77797,36.81044,34.29225,
2025-12-23,14.1,16.5,15.275,88.0,11.325,39.625,266.0,1,31.67614,30.68182,30.0,29.94489,30.21928,32.41311,34.67999,34.24505,33.03482,33.2492,31.91879,31.08635,31.05319,30.94732,31.88078,34.29014,37.02484,36.54096,36.82428,36.37019,35.99352,35.24417,32.30622,31.65904,
2025-12-24,12.8,17.5,15.2625,92.208333,15.520833,14.875,102.0,2,28.2976,27.74342,27.51855,27.48844,27.76369,28.35421,31.44334,31.56458,34.2794,34.06655,33.66629,32.79667,31.3771,31.36502,32.68292,34.43855,34.57871,34.82665,33.6265,32.4538,30.89396,30.87536,29.4196,28.65477,
2025-12-25,12.0,18.0,14.8875,86.333333,12.3375,92.875,356.0,3,25.74782,25.55105,25.25164,25.05495,25.32889,25.07435,25.43392,23.90538,18.25142,17.37614,17.17098,16.85931,16.32816,15.42221,16.32403,21.70179,29.36839,30.08347,29.7171,29.35,29.55334,29.72019,29.58873,29.16805,
2025-12-26,13.1,16.2,14.579167,90.708333,7.3625,41.5,321.0,4,26.35971,27.73294,25.81717,25.79668,27.32859,28.03087,30.08,29.10656,28.2779,26.08,23.58536,23.52973,23.44025,23.82857,23.75999,31.14105,32.36096,32.36468,32.4026,31.79986,32.10885,32.52157,31.02165,27.88409,
2025-12-27,8.1,15.4,11.6625,82.083333,4.091667,128.416667,537.0,5,18.18335,18.0053,17.58568,17.43549,17.75044,18.07435,20.22362,18.33145,5.24924,1.98748,3.16894,2.19611,0.40431,-0.69809,0.42104,3.9271,29.20715,29.67162,29.68856,29.88133,29.40251,29.72321,28.48,28.09306,
2025-12-28,6.1,17.7,11.283333,76.666667,5.870833,138.25,553.0,6,28.42411,27.60052,27.17786,26.66877,26.81493,26.57596,27.09012,22.40656,7.35605,3.84322,3.40497,3.46789,0.57583,-0.62335,3.0288,15.39271,31.44721,32.29471,32.14672,32.13053,32.38162,32.27412,31.80343,31.72479,
2025-12-29,6.4,19.9,12.591667,66.5,5.658333,140.958333,562.0,0,30.52143,30.01643,29.69573,28.82205,30.05575,31.31593,35.47035,31.32406,25.57719,18.34903,18.18842,16.85088,15.16625,13.37375,18.07443,26.76933,37.57546,37.57775,37.69159,37.73835,37.61737,37.51824,36.33023,35.22648,
2025-12-30,11.0,18.4,14.133333,63.208333,10.725,53.583333,370.0,1,34.52025,32.80185,32.47286,32.20394,34.1941,38.16333,41.77699,39.2358,34.12838,29.32937,28.85931,29.05439,28.49984,28.87736,30.08,37.47482,38.27277,38.57067,38.44401,38.10118,38.44697,38.31162,37.57506,34.75327,
2025-12-31,14.1,16.3,15.225,78.458333,10.2875,14.791667,69.0,2,36.52656,36.60804,36.20471,36.08,36.08,38.8917,40.69261,42.56963,43.37698,43.85007,43.42246,43.7883,43.03539,43.48855,42.86542,42.65896,44.03905,44.43364,44.01605,43.72415,40.22513,39.08392,36.77782,37.07846,
2026-01-01,12.9,17.3,14.925,93.333333,7.404167,59.291667,369.0,3,37.86711,37.24,34.73451,34.45181,35.92718,34.90727,37.9361,35.21596,32.12377,32.03836,31.99252,29.90699,28.69103,28.45158,28.84334,32.66406,35.68,36.72132,36.30809,36.57998,36.75504,36.31973,35.8804,34.25541,
2026-01-02,12.4,17.5,14.970833,90.125,7.195833,60.958333,277.0,4,34.41689,34.40922,34.0743,34.45705,35.34313,34.45209,35.23583,33.74154,30.59984,28.53938,26.71789,26.46808,25.05105,24.39453,25.99108,32.25583,38.63058,39.16229,38.92207,38.72274,38.44375,38.45089,37.41252,37.24863,
2026-01-03,13.1,16.9,14.925,95.0,8.4875,31.541667,211.0,5,32.63254,30.736,30.04605,29.87061,29.50311,30.75459,34.4704,32.02685,31.47176,31.32,30.34374,29.93249,29.15836,28.93227,29.85236,33.77996,36.19962,36.72921,36.73603,36.48104,35.8058,35.58429,34.70985,30.96699,
2026-01-04,12.4,15.4,13.695833,93.541667,5.270833,43.041667,186.0,6,26.32248,25.52316,24.89718,24.70741,24.49058,25.82653,25.93951,25.60809,22.50953,22.70234,22.05134,21.90954,21.81749,21.77624,21.9806,28.59821,31.85265,32.39104,32.17474,32.43434,32.4185,32.16506,32.0003,29.40658,
2026-01-05,10.1,16.2,13.054167,90.208333,6.25,96.375,430.0,0,30.03409,29.32072,28.01871,28.08,29.05757,31.60614,35.6241,35.81917,32.34828,27.63461,27.52553,27.99472,27.74689,27.60163,29.642,36.42667,39.27842,39.96831,40.55003,39.74187,40.01889,39.89603,38.54854,37.14479,
2026-01-06,10.6,17.5,13.5375,84.5,5.483333,100.958333,465.0,1,30.21836,29.84998,29.39629,29.35235,29.51941,32.82818,37.40034,37.04659,33.06903,30.84918,28.48318,27.54775,25.69117,24.56268,24.64074,29.04854,35.46706,35.94746,35.82473,35.90837,35.94499,35.83222,34.69366,32.98924,
2026-01-07,9.7,17.4,13.208333,76.5,7.645833,133.5,539.0,2,29.87141,28.79485,27.46,27.08,27.36865,30.44518,35.17153,35.40633,29.09006,24.04152,23.43144,22.56404,21.19496,19.47255,19.61107,23.49513,29.86125,30.22599,30.29108,30.08857,30.0201,29.96685,29.06411,25.52688,
2026-01-08,7.8,15.1,12.079167,59.708333,13.383333,133.708333,518.0,3,25.84,22.96879,22.20412,22.26479,22.47066,26.81462,29.99437,28.34576,18.49872,10.0758,8.52072,8.79926,5.88495,2.83587,4.20371,10.35529,33.13543,33.62761,33.64413,33.64032,33.83829,34.56691,33.36773,33.25959,
2026-01-09,6.1,15.9,10.391667,60.291667,4.341667,146.833333,578.0,4,37.32208,35.64674,35.25564,35.38466,35.66633,40.58678,48.09124,41.02016,25.42536,13.09332,13.22268,12.61306,10.73636,8.77887,8.91489,15.8237,36.64129,36.7877,37.62498,37.70571,38.03573,39.40678,37.42363,36.88366,
2026-01-10,4.7,17.8,10.6,66.375,5.341667,147.583333,580.0,5,35.05467,33.73396,32.32456,31.65559,31.94891,33.49673,36.89872,34.19042,15.91848,4.92399,6.36069,6.38735,4.41422,1.35756,1.70838,16.02,34.79718,35.62835,35.37122,35.21465,35.12555,35.28353,34.30752,34.02145,
2026-01-11,7.1,19.8,12.345833,62.416667,6.325,149.0,583.0,6,35.48,34.55364,33.43965,33.6714,31.30846,34.61371,34.3932,30.93096,9.09683,1.87256,1.82,1.73733,-0.36188,-0.3763,0.05973,8.00748,30.75448,34.21759,34.07514,34.30802,34.34861,34.40339,34.51415,34.18217,
2026-01-12,7.6,19.7,12.754167,64.5,5.995833,146.958333,578.0,0,35.70763,34.67947,34.78224,34.69434,35.28237,36.97292,43.36604,41.46389,21.6158,14.21212,13.24882,13.4758,11.74021,9.1,10.93034,14.87275,36.89278,37.48462,37.12615,37.05339,37.12642,37.92496,36.97471,36.44675,
2026-01-13,7.8,22.5,13.429167,66.791667,6.1375,147.916667,578.0,1,33.95328,32.97194,32.96841,32.82297,33.17842,36.82301,40.48911,37.48858,15.72046,9.08011,9.52775,9.711,9.07193,8.37457,6.15251,12.36,34.82625,38.52866,34.1983,34.76701,34.8047,35.01753,33.86869,32.16775,
2026-01-14,9.5,22.8,14.629167,70.0,6.666667,147.125,577.0,2,28.75306,28.12014,28.04806,28.01334,28.1418,31.67457,36.98512,34.97105,11.85418,7.60212,7.38689,8.20133,7.69125,4.47346,4.5,13.36061,34.26127,35.5214,34.68041,34.49334,34.45457,33.7308,32.80207,32.39365,
2026-01-15,10.9,23.5,15.795833,64.541667,5.8375,148.125,578.0,3,30.26144,27.31248,27.0436,26.78609,26.79961,30.48,33.50495,32.54579,7.64711,3.83603,5.37846,5.02984,4.87437,4.29257,3.48199,11.46648,31.3269,31.51457,31.94629,31.50297,31.55707,31.52866,30.49412,29.74736,
2026-01-16,9.3,22.0,14.695833,68.75,6.104167,151.708333,591.0,4,27.96141,27.34267,26.21847,26.2628,26.26672,28.9217,32.17275,30.31,7.74066,3.26867,3.86484,4.33629,3.95675,2.93,2.87874,9.13422,30.17334,31.00478,30.48632,30.46056,30.43774,30.71888,29.8679,29.71076,
2026-01-17,9.1,21.8,14.579167,61.166667,6.354167,146.916667,583.0,5,27.66084,26.5271,25.64287,25.75,25.5551,26.58664,31.27081,26.3725,5.65006,0.73977,0.38,1.4567,2.0529,0.0,0.77206,6.24877,27.87211,29.33111,29.3992,29.05609,29.16862,29.12433,28.15048,27.42161,
2026-01-18,10.1,21.7,14.6,59.75,6.029167,134.416667,558.0,6,26.61872,25.03011,25.01748,24.65693,23.82564,25.53019,26.39241,24.1073,13.06302,9.49182,8.10287,8.99775,8.0613,6.0,6.51059,13.04955,28.72666,28.98389,28.91261,28.78144,28.61064,28.88692,28.52287,28.14189,
2026-01-19,10.8,21.5,14.633333,66.416667,5.383333,152.25,595.0,0,29.36134,28.92216,28.41334,28.28151,28.31474,28.11989,34.70148,33.99553,19.73871,15.77642,15.4019,16.00434,15.42541,14.31342,13.97798,21.04773,33.10561,33.27928,32.99247,32.98485,32.99109,33.24778,32.39165,32.61899,
2026-01-20,9.6,22.5,14.5125,64.958333,6.083333,152.791667,596.0,1,34.73441,32.71701,31.83573,31.61562,31.78335,34.88196,38.48242,38.21756,24.79546,21.20941,21.34516,22.13652,21.51106,21.47248,19.27716,24.89797,35.5489,36.19366,35.57759,35.69502,35.77706,35.89823,34.32712,31.9539,
2026-01-21,9.4,16.9,13.095833,87.291667,3.475,84.833333,355.0,2,33.90763,33.23909,33.37511,33.38134,34.02337,36.64719,39.35265,39.89589,37.95756,35.64532,35.36801,34.81786,34.87442,34.7767,35.31504,38.39587,40.92373,41.53229,41.48464,41.26205,41.49882,41.39762,37.13789,34.40373,
2026-01-22,12.4,16.6,14.091667,90.5,3.8875,84.625,393.0,3,42.00747,39.56657,39.86816,39.52348,40.18278,43.14785,48.24701,48.02924,42.96204,39.24915,38.41137,37.59331,37.3663,37.06852,36.75039,38.55725,46.07058,46.69038,46.4702,45.89432,45.41114,44.35436,41.14854,38.90772,
2026-01-23,12.0,17.0,14.154167,91.916667,4.841667,115.25,517.0,4,47.98576,44.94144,45.14701,44.2938,44.2642,45.40511,54.7691,54.88453,44.85359,40.52828,40.41925,40.21256,40.2284,37.84312,36.80986,40.28428,48.30989,51.56169,51.18861,51.2286,51.66147,53.22605,48.21978,45.5716,
2026-01-24,11.7,16.6,14.166667,83.375,4.779167,115.083333,450.0,5,54.55946,52.72394,53.49968,52.39995,55.0604,56.90498,60.99361,59.12906,40.62103,35.5091,34.72728,33.96515,31.39406,27.71146,27.30232,34.79719,57.46689,60.17961,60.22258,59.82296,59.37454,59.62964,58.94139,57.82171,
2026-01-25,6.7,17.8,12.179167,67.5,5.75,143.666667,596.0,6,89.13361,79.16783,87.3196,78.08121,87.43325,81.34851,90.74648,70.14453,46.31702,43.45975,43.19399,42.94732,41.24533,42.08564,44.39199,59.21,85.68683,85.75779,86.02437,85.26516,85.80991,85.19836,84.61109,84.02495,
2026-01-26,8.9,21.0,13.954167,53.291667,6.170833,154.458333,567.0,0,94.5324,98.54123,93.47,94.02,95.52,105.24498,104.35793,106.21403,80.9957,62.40689,54.70086,53.48247,48.70435,44.512,43.07049,55.14616,86.4649,90.71885,90.79204,90.85174,90.53431,90.99082,90.36097,89.20028,
2026-01-27,6.6,20.1,12.808333,48.125,6.866667,170.125,651.0,1,72.91463,69.07458,68.50819,68.33636,68.9766,80.62791,83.00708,78.83817,46.14171,35.10014,33.62092,32.89551,32.38581,30.54735,30.89813,35.26386,67.97729,72.54,70.73782,70.13712,70.15,69.69384,68.33767,68.57821,
2026-01-28,8.4,20.8,13.720833,49.041667,4.55,145.375,573.0,2,51.72528,52.33113,52.07043,54.61756,50.82743,58.26702,57.54582,60.15059,41.94292,33.35352,31.9398,30.61984,28.47902,28.57639,26.56059,30.72629,48.80603,51.54957,51.13411,51.79131,51.74253,51.27238,50.05911,49.46145,
2026-01-29,9.3,24.6,16.2125,33.541667,7.7625,170.375,644.0,3,38.79,35.5174,35.59244,35.52926,35.4637,36.44973,44.30891,43.01576,25.77697,14.88152,15.03163,15.02886,14.76,10.82735,10.08,15.0,37.29962,40.96085,41.35533,41.5061,41.5518,41.38331,39.46014,35.86,
2026-01-30,11.1,26.4,17.745833,32.958333,7.345833,169.958333,643.0,4,36.45705,36.16712,33.61123,33.61848,33.51154,36.68835,42.01233,36.93178,23.60069,17.5288,19.06088,19.28766,18.7056,15.25937,14.209,19.73543,35.13814,36.99269,36.60078,36.58,36.08544,36.2369,35.14564,34.52929,
2026-01-31,12.3,27.3,18.725,36.083333,7.158333,171.125,646.0,5,32.71552,32.7469,33.27546,32.70776,33.77212,35.09076,37.83718,32.94073,14.8488,6.10371,6.62628,7.39925,6.72176,2.69511,5.70753,8.52268,33.44022,33.69925,33.67872,33.91434,33.76873,34.0438,33.56265,34.09845,
2026-02-01,12.3,24.0,17.204167,47.833333,7.679167,170.458333,648.0,6,37.3277,34.9975,33.73326,34.73194,32.3,31.34473,31.54828,27.60987,11.34326,10.00376,10.66636,11.92135,11.95068,11.83314,12.00883,17.84112,30.82774,31.69757,31.43929,31.16058,31.38412,31.50291,31.0005,31.26227,
2026-02-02,12.2,23.0,16.283333,69.291667,5.558333,172.541667,648.0,0,31.55676,30.4139,30.656,30.37631,30.66412,35.08217,38.99343,37.40277,21.98122,12.68144,12.64757,12.46282,12.45833,9.48712,10.80115,14.83824,33.94257,34.42248,34.19265,34.46772,35.28143,34.95181,34.16841,34.12191,
2026-02-03,9.0,22.2,14.929167,77.791667,5.141667,176.208333,661.0,1,32.94881,30.61974,30.06832,30.02325,30.13388,34.78997,38.28012,33.22061,16.31826,5.90566,7.14196,7.32681,6.84541,3.42928,2.2791,7.93,33.59406,37.60214,36.15626,35.68244,35.35972,35.54759,34.02048,33.20073,
2026-02-04,11.4,27.3,18.45,42.958333,7.275,180.625,674.0,2,34.3126,31.69265,31.36539,31.09268,31.22309,35.34224,38.67283,31.1193,15.67581,7.72326,9.45764,9.5332,9.50309,9.52456,8.58054,8.657,32.56509,33.8736,33.4703,33.38363,33.01642,33.11521,32.68673,31.84304,
